xHandle,displayName,walletAddress,followers,ethosScore,totalSupply,uniqueCollectors,collectorDensity,commonSupply,rareSupply,legendarySupply,totalXeetsAllTime,totalXeetsExclXeetsgiving,organicXeetsCompetitive,cancelledXeets,competitiveTournamentCount,casualEntryCount,avgDifficultyAdjustedPercentile,medianDifficultyAdjustedPercentile,signalRatioAvg,cryptoCreatorRank,cryptoCreatorXeets,multiplierBreadth,nicheDiversity,bestRank,avgRankCompetitive,osFloorCommon,xeetFloorCommon,lastSalePriceCommon,bestOfferCommon,xeetListingsCommon,osListingsCommon,osFloorRare,xeetFloorRare,lastSalePriceRare,bestOfferRare,xeetListingsRare,osListingsRare,osFloorLegendary,xeetFloorLegendary,lastSalePriceLegendary,bestOfferLegendary,xeetListingsLegendary,osListingsLegendary,rarityPremiumRatio,ethSaleCount,ethSaleVolume,uniqueBuyers,daysSinceLastSale,highestSaleCommon,highestSaleRare,highestSaleLegendary,priceTrajectory,saleVelocity30d,buyerConcentration,ownCardsHeld,totalCardsHeld,deckReachScore,deckReachRank,xeetBalance
Jackkk,Jack,0xc4e55cbe0bdc28fca6d0fed614dacfa8302af6a8,33261.0,1479.0,92,79,0.8587,77,14,1,3465.171125,3447.765191,3445.839932,0.0,3,1,0.9477186034933552,0.9709724238026125,0.6527821617409307,153.0,3319.68552,0,2,20.0,1473.0,0.009,1440.0,,0.028,2,3,0.1,,,0.028,0,1,5.0,,,0.028,0,1,11.111111111111112,0,0.0,0,,,,,,0,,4,293,94.9,102.0,2305
PixassoHQ,Pix 🎨,0x243a8b738f682b888bd0c4fbcb42f3704ec0db97,8191.0,1223.0,90,87,0.9667,69,19,2,671.962713,671.962713,590.2072949999999,0.0,2,2,0.9160078741909669,0.9160078741909669,0.6377191397975126,9540.0,540.785911,1,3,25.0,4782.5,0.00629899999999,100.0,0.0007,0.028,6,1,,500.0,,0.028,1,0,,,,0.028,0,0,,1,0.0007,1,31.0,0.0007,,,,0,1.0,1,7,22.0,619.0,14
Napoleecrypt,Napolee,0xe3e8de38f7c7e1309714bbd47d194c2b91d0e76f,6255.0,1271.0,85,74,0.8706,68,17,0,1295.41038,1295.41038,1279.281253,0.0,5,1,0.9202089042372403,0.9555741453348949,0.7230226229185279,3983.0,947.792165,0,3,20.0,2279.2,0.005,,,0.028,0,2,0.00489999999999,700.0,,0.028,1,1,,,,0.028,0,0,0.979999999998,0,0.0,0,,,,,,0,,1,17,70.3,288.0,40
Rakermoon,Moonraker,0xe0d58749cf9f91b5d5e29a7c97191e60becdfd5d,11818.0,1420.0,86,81,0.9419,81,5,0,4928.949981,4918.837946,4344.539055,0.0,13,7,0.9125184825117032,0.9641849359670067,0.7129113045226482,2637.0,1141.842843,2,7,13.0,271.2307692307692,0.04,,,0.028,0,2,,,,0.028,0,0,,,,0.028,0,0,,0,0.0,0,,,,,,0,,1,120,99.2,34.0,184
coperto_xbt,Coperto,0x577152b534439550d60644ab372dd6585686a645,2435.0,1398.0,103,94,0.9126,90,13,0,110.77509900000001,100.469417,93.95834099999999,0.0,1,2,0.8980961715524667,0.8980961715524667,0.7667863782311779,,,0,1,3431.0,3431.0,,350.0,,0.028,2,0,,,,0.028,0,0,,,,0.028,0,0,,0,0.0,0,,,,,,0,,1,22,83.6,198.0,0
GMB_AOB,GMB,0xcd9aa0f51ae128575af8b62e14c5b2e2baf8a153,6434.0,1510.0,74,66,0.8919,67,6,1,3334.7914390000005,3334.7914390000005,3206.364737,0.0,5,3,0.8820241369094729,0.9014285714285715,0.45792386896791326,442.0,2077.731556,2,4,18.0,1114.2,0.00799,1000.0,0.001,0.028,1,5,0.045,,,0.028,0,1,,,,0.028,0,0,5.632040050062578,1,0.001,1,21.0,0.001,,,,1,1.0,1,61,98.7,56.0,10
0xleegenz,le.hl,0xf8af8b05323c61c6c48e4df67f49f6ca4cedc066,13279.0,1736.0,93,87,0.9355,80,13,0,3100.1117249999998,3087.778813,3058.758714,0.0,4,3,0.9061108354886336,0.9903450241677816,0.8772691468365335,272.0,2401.325004,0,3,54.0,466.75,0.009899999999,1000.0,0.0008,0.028,4,2,0.0022,,,0.028,0,1,,,,0.028,0,0,0.22222222224466892,2,0.0013,2,0.0,0.0008,,,,2,1.0,0,20,62.7,328.0,124
TheAntAcademy,The Ant Academy 🎓,0xa8910c8e7a8174227d48a41eba212c56730a7b64,12022.0,1268.0,95,90,0.9474,82,13,0,3830.786279,3830.786279,3354.979863,0.0,7,2,0.9255975621075533,0.958128078817734,0.8039303133652235,777.0,1769.655455,1,3,8.0,223.71428571428572,0.015,300.0,0.0008,0.028,1,2,0.00999999999997,,0.0019999979,0.028,0,1,,,,0.028,0,0,0.6666666666646667,4,0.0041999979,4,0.0,0.0008,0.0019999979,,0.0003502049287040812,4,1.0,2,41,98.7,59.0,1
xxCJ78xx,CJ78,0xe6cea553a27a570d1fa0e7612e6a8dcd9321077f,5156.0,1375.0,94,74,0.7872,76,18,0,2929.628272000001,2919.0983020000012,1923.607537,18.4024,8,10,0.9246285796927347,0.9586146003197582,0.5496569143616179,15760.0,326.249106,4,6,9.0,2149.25,,100.0,0.0005,0.028,1,0,0.09,10000.0,0.0005,0.028,1,1,,,,0.028,0,0,,3,0.0018,3,3.0,0.0008,0.0005,,-0.0002872494320475429,3,1.0,0,0,,,68
FogoNPC,Fogo,0x2bafc1e12704563e329cbfe8332695d72065ba19,10060.0,1417.0,82,72,0.878,75,7,0,8634.594695000002,8624.315318,5468.104047000001,0.0,9,8,0.9151467614889955,0.9841392002676929,0.6056531551069352,1422.0,1443.346582,3,7,6.0,201.44444444444446,0.00989999999999,,0.008,0.028,0,1,,,,0.028,0,0,,,,0.028,0,0,,1,0.008,1,24.0,0.008,,,,1,1.0,5,62,95.7,96.0,28
TMoneyy,TMoneyy,0x35131f05fad17207361c59bd36392eb56f4bd114,17317.0,1306.0,87,79,0.908,74,11,2,1574.020827,1563.93436,1279.829887,20.279922,4,16,0.8746766767108074,0.8537301285203176,0.5544562547760841,17223.0,297.953367,2,7,91.0,4421.75,0.02,,0.0005,0.028,0,1,,,0.0016,0.028,0,0,,,,0.028,0,0,,2,0.0021000000000000003,2,15.0,0.0005,0.0016,,,2,1.0,2,31,64.7,313.0,341
Aizcalibur,Aiz,0x562ffbc839b608e35646e9de40591b5145bcc6f5,24430.0,1813.0,90,63,0.7,76,14,0,573.8957660000001,573.8957660000001,501.861776,0.0,2,1,0.8715514410177285,0.8715514410177285,0.5600652189016836,12221.0,425.014469,0,1,4060.0,8140.5,0.0099,550.0,0.0008,0.028,2,1,0.05,,,0.028,0,1,,,,0.028,0,0,5.05050505050505,3,0.0031000000000000003,3,0.0,0.0012,,,-0.0003500465446007241,1,1.0,0,0,,,134
hankisinvesting,Henry,0xb9c83b89db1c298c4aaf95843539ea64126666e3,7197.0,1438.0,75,70,0.9333,68,7,0,1327.442072,1327.442072,1313.826953,0.0,3,1,0.9462595482020569,0.9446494464944649,0.43574045692861735,2667.0,1136.348747,0,2,255.0,1828.3333333333333,0.0097,750.0,0.0005,0.028,2,2,0.018,,,0.028,0,1,,,,0.028,0,0,1.8556701030927834,3,0.0018,3,16.0,0.0007,,,-0.00010131886122578832,3,1.0,1,36,95.9,92.0,46
Rempo1,Rempo,0x708f9144a8754a88e07493a1718fcc9eca3115e2,10632.0,1457.0,92,85,0.9239,77,15,0,4043.5915400000004,4043.5915400000004,3564.650735,40.945039,13,10,0.9235373912424438,0.9436619718309859,0.5924491702342052,917.0,1677.528835,2,7,14.0,171.15384615384616,0.009899999999,125.0,0.0005,0.028,7,2,,,,0.028,0,0,,,,0.028,0,0,,8,0.0052,3,16.0,0.0008,,,-0.0003051095354882176,6,0.375,0,0,,,1537
quan_eth,Quan,0xea60ae5328f5c9250b0ecb9150eb1dbae746f409,23622.0,1450.0,93,89,0.957,80,13,0,3881.415182,3858.1409209999997,3034.181726,219.977004,6,6,0.9595455586779033,0.9739863365121856,0.600121848539562,899.0,1688.22245,1,5,25.0,235.33333333333334,,500.0,0.0005,0.028,1,0,0.018,3999.0,,0.028,2,1,,,,0.028,0,0,,2,0.0013,2,1.0,0.0008,,,,2,1.0,1,23,85.2,184.0,1922
PopPunkOnChain,Pop Punk,0x395d4f15409b3f29d353db7e583c92d84cbaf2e2,31106.0,1331.0,80,53,0.6625,67,13,0,2288.465252,2257.66212,2257.66212,0.0,2,0,0.9262369094299541,0.9262369094299541,0.5579252665309865,341.0,2194.797576,0,1,341.0,2590.0,0.00989999999999,350.0,0.0097,0.028,1,1,,,,0.028,0,0,,,,0.028,0,0,,2,0.010700000000000001,2,0.0,0.0097,,,,1,1.0,0,0,,,2788
Teacher96_Katie,Teacher96-(Katie),0xc8ad170f587ca7187b0b08d13df09eb22bd4df3b,8940.0,1235.0,85,77,0.9059,71,14,0,369.619233,359.598099,281.21958700000005,0.0,3,4,0.8145315337925446,0.8063943161634103,0.45124111352574525,25212.0,158.727207,1,4,109.0,9356.0,0.024899999,1101.0,,0.028,1,1,,,,0.028,0,0,,,,0.028,0,0,,0,0.0,0,,,,,,0,,2,97,100.0,16.0,22
ProofOfTravis,Travis 💡,0x66ca45e79746984385d185dcc000fae482123072,33235.0,1794.0,85,81,0.9529,72,13,0,9115.360627999999,9104.352432999998,8372.957075999999,58.2852,14,6,0.9161196175748472,0.9695639247162102,0.6619988960282901,216.0,2654.874105,3,6,1.0,84.5,0.011,1999.0,,0.028,1,5,,,,0.028,0,0,,,,0.028,0,0,,0,0.0,0,,,,,,0,,1,69,98.5,61.0,191
GuigsLuke,Guigs,0xc526fb73c639aaf21aa9aafe7ac5249c249e2730,3555.0,1526.0,99,86,0.8687,85,13,1,3205.2831169999995,3184.9785769999994,3056.000033,0.0,5,3,0.9892090526594352,0.992970946579194,0.8649251763906479,2206.0,1223.814731,1,3,15.0,502.4,0.01099999999997,500.0,0.0009,0.028,1,2,0.03,,,0.028,0,1,,,,0.028,0,0,2.727272727280165,2,0.0044,2,35.0,0.0035,,,,0,1.0,1,80,99.2,36.0,134
BetmanJoe,Joe Betman 🇨🇷 🇫🇷,0x44921390883dffacb5318154608318903a548907,14176.0,1956.0,66,65,0.9848,55,8,3,1112.441808,1091.966251,748.298097,0.0,6,13,0.8213132545539912,0.8610683355020099,0.38154597997627954,29033.0,118.485064,2,7,72.0,5071.5,0.02999,2999.0,0.0026,0.028,4,4,0.3,,,0.028,0,1,,,,0.028,0,0,10.003334444814937,2,0.0066,1,28.0,0.004,,,,1,0.5,1,33,99.5,32.0,205
levithefirst,LΞVI,0xe45df6e2a276fd7a3cde4c7de2f666ac4e8fc30f,4869.0,1265.0,94,87,0.9255,76,18,0,544.370795,544.370795,529.868988,14.501807,2,0,0.8794579305814905,0.8794579305814905,0.6179744200747452,11698.0,444.802764,0,1,3724.0,7711.0,0.006,100.0,,0.028,4,1,0.00359999999997,240.0,0.001,0.028,1,3,,,,0.028,0,0,0.599999999995,1,0.001,1,13.0,,0.001,,,1,1.0,0,0,,,43
SwannyNFT,Prince Swanny👑🪖,0xd69ed62b9874b8119fbcf176165cc5b5b21495df,12793.0,1270.0,73,68,0.9315,60,13,0,1327.746138,1327.746138,1327.5881840000002,0.0,2,1,0.9558062611658869,0.9558062611658869,0.7139317567450549,2628.0,1142.623224,0,2,1989.0,2308.5,,198.0,,0.028,3,0,,699.0,,0.028,2,0,,,,0.028,0,0,,0,0.0,0,,,,,,0,,3,9,12.3,748.0,1484
smolgeeek,geek,0xe0c6df9137eca4fd8903db5150ff8ea73a37a986,10054.0,1268.0,79,72,0.9114,66,13,0,1816.8088800000003,1816.8088800000003,1805.4291249999999,0.0,3,1,0.8683056869126458,0.9912665216663878,0.6487306720216154,783.0,1764.02932,0,2,80.0,4597.0,0.04,1400.0,0.0009,0.028,2,2,0.00999999999997,8000.0,,0.028,1,1,,,,0.028,0,0,0.24999999999925,1,0.0009,1,35.0,0.0009,,,,0,1.0,5,53,84.1,188.0,1937
0xumutcan,umutcan ✳️,0x2cb296048f52424eb3f5bedff035f7c4d6dd9396,9808.0,1464.0,81,77,0.9506,63,17,1,594.349291,594.349291,471.046552,0.0,3,2,0.849285219779269,0.8492443254698567,0.32391500748248714,13516.0,381.338579,0,3,546.0,5881.333333333333,0.003,130.0,0.0008,0.028,3,4,0.005,700.0,,0.028,2,2,,,,0.028,0,0,1.6666666666666667,1,0.0008,1,24.0,0.0008,,,,1,1.0,1,14,80.6,225.0,47
ItsTymo,ItsTymo,0xc9be973f23cbbfff1a207a64a3ef0d2197c45008,7231.0,1262.0,87,81,0.931,71,15,1,779.009121,768.547652,758.717361,0.0,3,2,0.8952039010331431,0.8834197758072612,0.8044444216797157,10452.0,496.984687,0,4,51.0,4242.0,,150.0,0.0005,0.028,2,0,0.00998999999998,,,0.028,0,2,,,,0.028,0,0,,3,0.0015999999999999999,2,1.0,0.0006,,,-0.00010057151744949078,3,0.6666666666666666,0,0,,,750
flyest,IB 💸,0xea1dd63b305e6ee487e416eb4be1b4353551a702,6773.0,1343.0,92,75,0.8152,82,9,1,786.311354,786.311354,786.311354,0.0,2,0,0.8190793529303796,0.8190793529303796,0.9169481018135416,6180.0,746.318788,0,1,6180.0,8021.0,0.0028999999,100.0,0.0005,0.028,3,1,0.00699999999996,,0.0011,0.028,0,1,,,,0.028,0,0,2.4137931866687303,2,0.0016,2,29.0,0.0005,0.0011,,,1,1.0,0,0,,,750
itskkoma,itskkoma,0xaab9872b9099ba08b2939b3e82efc9116380cbab,9993.0,1612.0,78,71,0.9103,67,11,0,6372.090437,6350.098981,6239.784344,0.0,8,2,0.9549850926044233,0.9934172921530218,0.8797651443267585,363.0,2165.006375,1,4,4.0,97.875,0.025,200.0,,0.028,5,1,,,0.002,0.028,0,0,,,,0.028,0,0,,1,0.002,1,3.0,,0.002,,,1,1.0,1,61,99.0,49.0,256
crazino87,Crazino.eth,0xd9df8a5e14ec420d010429ce6efddaf1f06e4251,5211.0,1453.0,82,73,0.8902,70,12,0,2408.4479229999997,2408.4479229999997,2222.616797,16.446835,2,7,0.9859011053653736,0.9859011053653736,0.8664061074930672,957.0,1650.523563,0,5,590.0,773.5,0.0098999999,200.0,,0.028,2,1,0.009,10000.0,,0.028,1,2,,,,0.028,0,0,0.9090909182736456,0,0.0,0,,,,,,0,,0,0,,,6
LaraTheRudeDuck,Lara (Trader arc),0x39f00d7bb491a9691d3bedc2a94db42410919f91,3394.0,1275.0,88,76,0.8636,76,10,2,58.004391999999996,58.004391999999996,47.766664,0.0,1,4,0.5556410685405164,0.5556410685405164,0.9221171694133801,39839.0,47.766664,0,2,39839.0,39839.0,,200.0,0.0008,0.028,2,0,,,,0.028,0,0,,,,0.028,0,0,,1,0.0008,1,33.0,0.0008,,,,0,1.0,4,19,55.5,369.0,56
Idedj,Ide,0xc26fd781ce87dcad9952bc65b7bc1e4e103cb46b,7151.0,1382.0,75,62,0.8267,58,17,0,1183.199809,1173.185582,740.917327,12.2753,5,9,0.8740091018028353,0.8975,0.3262451950932076,16509.0,315.635677,3,5,54.0,3572.2,,400.0,0.0006,0.028,1,0,0.03,,0.0025,0.028,0,3,,,,0.028,0,0,,3,0.0043,3,14.0,0.0012,0.0025,,-0.00123567650105889,1,1.0,4,68,97.4,81.0,81
austiinxbt,awestin.eth,0xe86a383f599eb082f0dd6187dc144e22893220f6,6404.0,1546.0,89,80,0.8989,75,14,0,2941.50676,2941.50676,2892.4351600000005,0.0,4,1,0.9810230942768511,0.9939895192139533,0.854681459859021,455.0,2061.92968,0,3,32.0,659.5,0.0035,150.0,,0.028,2,3,0.01,,,0.028,0,1,,,,0.028,0,0,2.857142857142857,0,0.0,0,,,,,,0,,0,0,,,3020
zaddyfi,Zaddy,0x23e2f3c97536363f49a24735f032db65a13d087c,24983.0,2053.0,95,90,0.9474,82,12,1,6592.2744619999985,6592.2744619999985,6183.502966,0.0,6,6,0.9921876185484689,0.9961939418564816,0.72838946576361,469.0,2045.110814,2,5,6.0,99.83333333333333,0.02,1000.0,,0.028,1,1,0.015,3500.0,,0.028,2,2,,,,0.028,0,0,0.75,0,0.0,0,,,,,,0,,1,33,96.4,89.0,0
swankyjohnx,Swanky,0x3345447cc01c6f152cda2c165185414408a224ed,14759.0,1419.0,81,77,0.9506,69,12,0,5535.978860000001,5524.978795000001,5118.866170000001,0.0,19,10,0.8987338332467701,0.9438775510204082,0.5799295590341453,9289.0,552.698968,5,7,8.0,573.1578947368421,0.0248,1490.0,0.0007,0.028,2,3,0.019,,,0.028,0,2,,,,0.028,0,0,0.7661290322580645,1,0.0007,1,31.0,0.0007,,,,0,1.0,1,108,99.0,43.0,350
RiddlerNFT,RIDDLΞR,0xaafae30d7cf0a0deba2e5902a3ead90af36a4daa,35779.0,1609.0,84,75,0.8929,76,7,1,3776.7890130000005,3765.4685810000005,3563.881424,16.610048,8,8,0.9202958326806947,0.9481805637384104,0.6207282425277902,376.0,2143.392675,0,5,55.0,229.25,0.002955,1000.0,0.0012,0.028,2,5,0.022,,,0.028,0,1,,,,0.028,0,0,7.445008460236886,2,0.0026,2,32.0,0.0014,,,,0,1.0,6,56,98.2,67.0,2987
amit0xic,t0xic 🧪,0x78d61e923cb81698cda966beb77859e747d324eb,17877.0,1776.0,78,74,0.9487,70,5,3,6050.593609000001,6050.593609000001,5656.134577999999,263.45674299999996,8,4,0.9482893388203586,0.9851875295550809,0.7641078691347721,217.0,2654.633174,1,4,26.0,104.875,0.008,,0.0006,0.028,0,1,,,,0.028,0,0,,,,0.028,0,0,,2,0.0010999999999999998,2,3.0,0.0006,,,,2,1.0,1,27,71.9,278.0,6899
bunya_eth,Bunya🏀Vibunya Arc,0x26dd4199269bec9457f84adb029db917a910c711,17282.0,1540.0,73,71,0.9726,64,9,0,695.918591,695.918591,534.877342,0.0,2,1,0.870262720590702,0.870262720590702,0.5747966253113335,11118.0,467.813774,0,1,4561.0,7839.5,0.0025,750.0,0.0007,0.028,1,3,,,,0.028,0,0,,,,0.028,0,0,,2,0.0012000000000000001,2,0.0,0.0007,,,,2,1.0,2,50,92.8,120.0,45
OODEGEN,哟,0xbf568431cdd5c54195d6bf084bb3e2c94b195204,1303.0,1259.0,110,99,0.9,90,20,0,3303.9360149999998,3283.661323,2733.5069439999993,46.8055,15,17,0.853772499220708,0.8497652582159625,0.6391300382697761,,,1,7,41.0,156.53333333333333,0.002096,139.0,0.00113,0.028,3,3,0.09,500.0,,0.028,1,1,,,,0.028,0,0,42.93893129770992,4,0.0033299999999999996,3,0.0,0.00113,,,-9.980098550768114e-05,3,0.75,1,3,1.5,963.0,74
anytwocardzz,cardzz,0xd88bf1ba506954ffcfa8a29e9ac1ac6f9b4702e2,17114.0,1421.0,100,90,0.9,84,16,0,3710.4760070000007,3710.4760070000007,3636.8652570000004,14.5892,4,7,0.9909746573813827,0.9933986197836705,0.825239706410032,739.0,1799.127418,0,4,84.0,271.0,0.008,400.0,0.0011,0.028,5,1,0.025,,,0.028,0,1,,,,0.028,0,0,3.125,1,0.0011,1,31.0,0.0011,,,,0,1.0,2,49,79.5,231.0,1485
zubic_eth,zubic,0x077ac19ff94d46f7155ea660c92ab53bf8868763,30855.0,1436.0,103,95,0.9223,86,17,0,4036.749216,4009.009603,3995.759373,0.0,2,3,0.9902049384283005,0.9902049384283005,0.8322445360974016,148.0,3426.789147,0,2,148.0,376.0,0.0055,400.0,0.001,0.028,2,2,,,,0.028,0,0,,,,0.028,0,0,,1,0.001,1,38.0,0.001,,,,0,1.0,1,52,87.5,161.0,0
johnjassper,JASSP3R ♞,0x39df3034bd0439e9bfb042d3d6309d82b46213ee,8034.0,1287.0,87,80,0.9195,73,14,0,6695.9702529999995,6682.138954999999,5965.7182,21.0388,14,4,0.9775241832186135,0.9857306612601372,0.6191329633354069,449.0,2072.995144,3,7,16.0,73.92857142857143,0.00959999999997,699.0,0.0007,0.028,2,3,0.1,888.0,0.001,0.028,1,1,,,,0.028,0,0,10.416666666699218,5,0.006200000000000001,3,0.0,0.0035,0.001,,-0.0022964944176422854,5,0.6,1,10,62.4,331.0,2901
Jampzey,Jampzey,0xb776c1a280f4b638b5230d125bf952e79c8bb7a4,117919.0,2270.0,100,86,0.86,79,20,1,6438.418286000001,6416.895484000001,6293.940057,0.0,8,2,0.9852413633191611,0.9929864203652488,0.6693738370470751,135.0,3657.020491,1,4,6.0,84.875,0.008,1400.0,0.0014,0.028,2,5,,5900.0,,0.028,2,0,5.0,,,0.028,0,1,,2,0.0094,2,1.0,0.008,,,,2,1.0,0,0,,,51
MagicMikeEditss,MagicMike (dream/acc) bearishaf,0x454e930defef173e7923267d722fa0cca0907172,6026.0,1498.0,97,89,0.9175,77,20,0,7072.170949000001,7062.020332000001,4563.0659829999995,10.46726,9,16,0.8982866432276495,0.9034632034632035,0.4643833012769435,1013.0,1612.201617,2,7,2.0,337.3333333333333,0.007,1000.0,0.0009,0.028,1,5,0.022,4000.0,,0.028,1,1,,,,0.028,0,0,3.142857142857143,3,0.0033,3,11.0,0.0014,,,-0.0004620207951035666,1,1.0,2,528,100.8,1.0,385
Gyokeres_eth,Gyo,0x82ec56aaf7aa35c6ac62b598e6c964a4b186f775,17029.0,1494.0,86,79,0.9186,73,13,0,5666.837775000001,5666.837775000001,5095.240268,59.1817,8,2,0.9744234638323999,0.9926283185465223,0.6358554259850047,344.0,2192.919747,2,5,12.0,153.75,0.035,3000.0,0.004,0.028,1,3,,,,0.028,0,0,,,,0.028,0,0,,1,0.004,1,33.0,0.004,,,,0,1.0,3,564,100.5,4.0,52
TimHaldorsson,Tim Haldorsson,0x776b440b04444c78bbe5658585d109b87e0029bf,31494.0,2017.0,92,86,0.9348,81,11,0,10822.504989000001,10822.504989000001,9014.882005,636.415894,8,1,0.9907535564858483,0.9975576021406879,0.8266208639111587,169.0,3074.095434,1,4,1.0,53.75,0.009,1999.0,,0.028,1,5,,,,0.028,0,0,,,,0.028,0,0,,0,0.0,0,,,,,,0,,1,194,99.7,19.0,79
R3birth,R3birth,0xd16a966582f28a1ee7a88043e6dd318ccf8bb8be,7617.0,1429.0,99,88,0.8889,90,8,1,3335.9329210000005,3324.9662660000004,2656.3012599999997,98.995502,13,9,0.8992561699788273,0.9152119700748129,0.5545681243993447,6400.0,730.840575,2,7,7.0,645.1538461538462,0.01,100.0,0.0008,0.028,2,1,0.0555,,,0.028,0,1,,,,0.028,0,0,5.55,1,0.0008,1,24.0,0.0008,,,,1,1.0,0,0,,,24
MtroX207,MtroX.,0xa50c61b63002e78c39ef7480555b6fe6e9eb3c4d,16344.0,1565.0,77,71,0.9221,64,12,1,4236.321148,4215.648673,3848.5179620000004,110.07770000000001,13,5,0.8341406892537964,0.8496302382908792,0.4402278988841143,1445.0,1436.644614,0,7,50.0,331.0,0.004,599.0,0.0011,0.028,2,1,0.01999,1500.0,0.008,0.028,1,1,,,,0.028,0,0,4.9975000000000005,2,0.0091,2,40.0,0.0011,0.008,,,0,1.0,2,75,99.0,46.0,1020
joxiecoxie,JoxieCoxie🧦💜 (authentic chaos arc),0x0f2b80d5aa0233f36b8a87511ed71be7175f440c,7361.0,1253.0,102,94,0.9216,91,10,1,2898.8640160000004,2898.8640160000004,1683.79218,0.0,4,2,0.9572117577001713,0.9624111582176793,0.5611235103012735,5987.0,760.110602,2,2,12.0,1874.75,0.005,,0.0006,0.028,0,2,0.018,,,0.028,0,1,,,,0.028,0,0,3.5999999999999996,4,0.0054,4,14.0,0.003,,,-0.00018675282510792517,3,1.0,1,39,83.9,192.0,2048
jgonzalezferrer,Javi🥥.eth,0x9b4c43f10bee24e64af26cd257e8f5a0140c9827,63195.0,1541.0,89,75,0.8427,75,13,1,4227.269133000001,4213.401935000001,4026.013628,105.5883,4,8,0.9754689909460825,0.9963694374625933,0.704023909041161,185.0,2867.82134,0,5,30.0,145.5,0.019,600.0,,0.028,2,3,0.022,,,0.028,0,1,,,,0.028,0,0,1.1578947368421053,0,0.0,0,,,,,,0,,11,126,99.5,28.0,103
AInvestor_11,AInvestor,0x5e1998fc4fb1670914a3e0c9971752dd02592477,15145.0,1532.0,83,73,0.8795,67,13,3,4777.708035,4777.708035,4678.039951000001,51.277,6,2,0.9871983130328609,0.9934011466531314,0.933348101375279,385.0,2134.067119,0,3,15.0,83.66666666666667,0.007,,0.0012,0.028,0,2,0.017,,,0.028,0,2,,,,0.028,0,0,2.428571428571429,1,0.0012,1,31.0,0.0012,,,,0,1.0,1,17,79.8,229.0,1033
emilios_eth,emilios.eth,0xf6df8128e3b7a579c2dac631b1dadb12a4fbf0b2,8783.0,1973.0,66,57,0.8636,46,17,3,3144.634665,3144.634665,3132.695875,0.0,3,1,0.995198409569591,0.9972378152009267,0.8709687799016012,916.0,1677.778997,0,2,48.0,352.3333333333333,0.008,,0.001,0.028,0,1,0.002,,,0.028,0,4,5.0,,,0.028,0,1,0.25,1,0.001,1,23.0,0.001,,,,1,1.0,1,9,32.0,514.0,40
xeetdotai,xeet,0x0f34d9c4e01f9f350536780fd1fbc05aa3e3403d,95855.0,1763.0,66,59,0.8939,54,12,0,50.16262849305449,50.16262849305449,50.16262849305449,0.0,1,0,0.8789984852534973,0.8789984852534973,0.0,,,0,1,4074.0,4074.0,0.01998,,,0.028,0,2,,,,0.028,0,0,,,,0.028,0,0,,0,0.0,0,,,,,,0,,1,11,36.3,482.0,0
J0xhen,Jochen,0x58b75b983a2fe5620b6bc19a1070cdf438b8d635,305.0,1215.0,65,56,0.8615,53,11,1,0.0,0.0,0.0,0.0,0,0,,,,,,0,0,,,0.00989999999997,400.0,0.0008,0.028,2,2,,,,0.028,0,0,,,,0.028,0,0,,1,0.0008,1,33.0,0.0008,,,,0,1.0,1,11,35.0,490.0,0
LittleBladed,LittleBladed,0xb5cd0b813bc14bbf1d3cdd891130338e31e754af,97.0,1210.0,57,55,0.9649,42,15,0,0.0,0.0,0.0,0.0,0,0,,,,,,0,0,,,0.0021,100.0,0.0007,0.028,1,4,0.05,,,0.028,0,1,,,,0.028,0,0,23.809523809523814,2,0.0013,1,22.0,0.0007,,,,2,0.5,0,0,,,0
scottybmitch,Scotty,0xf68b5455fc5d17f4f5b509b769f819cc3b457bdf,16421.0,1399.0,85,77,0.9059,72,12,1,1097.212016,1097.212016,990.496731,0.0,4,4,0.8594389832247584,0.9087288016327467,0.608768122029322,33917.0,79.842427,1,5,47.0,8591.25,0.0999,3000.0,,0.028,3,2,0.3,,,0.028,0,1,,,,0.028,0,0,3.003003003003003,0,0.0,0,,,,,,0,,5,82,98.2,64.0,1860
